,Region,Country,City,Filename
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Picos.827910_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Piripiri.817940_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Sao.Joao.do.Piaui.818480_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Sao.Pedro.do.Piaui.818280_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Sao.Raimundo.Nonato.819890_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Teresina.818320_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Urucui.819050_INMET.epw
0,south_america_wmo_region_3,BRA,PI,BRA_PI_Valenca.do.Piaui.818700_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Castro.869210_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Cidade.Gaucha.868980_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Clevelandia.869390_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Curitiba-Pena.Intl.AP.838400_TRY.1969.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Curitiba.838420_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Diamante.do.Norte.868610_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Dois.Vizinhos.869270_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Foz.do.Iguacu-Cataratas.Intl.AP.869250_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_General.Carneiro.869410_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Ibaiti.869020_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Icaraima.868970_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Ilha.do.Mel.869350_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Inacio.Martins.869290_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Ivai.869300_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Joaquim.Tavora.869030_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Londrina.837680_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Marechal.Candido.Rondon.869160_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Maringa.868990_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Maringa.AP.868990_TRY.1991.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Nova.Fatima.869010_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Nova.Tebas.869190_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Paranapoema.868620_INMET.epw
0,south_america_wmo_region_3,BRA,PR,BRA_PR_Planalto.869260_INMET.epw
0,south_america_wmo_region_3,BRA,Petrolina,BRA_Petrolina.829840_SWERA.epw
0,south_america_wmo_region_3,BRA,Porto.Nacional,BRA_Porto.Nacional.830630_SWERA.epw
0,south_america_wmo_region_3,BRA,Porto.Velho,BRA_Porto.Velho.828240_SWERA.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Arraial.do.Cabo.868920_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Cambuci.868540_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Campos.dos.Goytacazes.868550_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Duque.de.Caxias-Xerem.868770_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Farol.de.Sao.Tome.868900_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Macae.868910_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Niteroi.868810_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Paraty.869130_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Petropolis-Pico.do.Couto.868760_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Resende.837380_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Rio.de.Janeiro-Galeao-Jobim.Intl.AP.837460_TRY.1963.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Rio.de.Janeiro-Vila.Militar.868790_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Teresopolis.868880_INMET.epw
0,south_america_wmo_region_3,BRA,RJ,BRA_RJ_Valenca.868750_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Apodi.818350_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Caico.818750_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Macau.818360_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Mossoro.818340_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Natal-Severo.Intl.AP.825990_TRY.1954.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Natal.818390_INMET.epw
0,south_america_wmo_region_3,BRA,RN,BRA_RN_Touros.818380_INMET.epw
0,south_america_wmo_region_3,BRA,RO,BRA_RO_Ariquemes.819700_INMET.epw
0,south_america_wmo_region_3,BRA,RO,BRA_RO_Cacoal.866220_INMET.epw
0,south_america_wmo_region_3,BRA,RO,BRA_RO_Porto.Velho.819320_INMET.epw
0,south_america_wmo_region_3,BRA,RO,BRA_RO_Vilhena.866420_INMET.epw
0,south_america_wmo_region_3,BRA,RR,BRA_RR_Boa.Vista.816150_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Alegrete.869750_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Bage.839800_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Bento.Goncalves.869790_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Cacapava.do.Sul.869860_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Camaqua.869890_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Canela.AP.869800_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Cangucu.869930_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Chui.869980_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Cruz.Alta.839120_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Erechim.869540_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Frederico.Westphalen.869510_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Jaguarao.869960_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Lagoa.Vermelha.869650_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Mostardas.839700_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Palmeira.das.Missoes.869530_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Passo.Fundo.869630_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Porto.Alegre-Filho.Intl.AP.839710_TRY.1954.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Porto.Alegre.869880_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Quarai.869820_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Rio.Pardo.869780_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Santa.Maria.839360_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Santana.do.Livramento.839530_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Santiago.869760_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Santo.Augusto.869520_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Sao.Borja.869600_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Sao.Gabriel.869840_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Sao.Jose.dos.Ausentes.869670_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Sao.Luiz.Gonzaga.869610_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Soledade.869640_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Torres.869810_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Tramandai.869900_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Uruguaiana.869730_INMET.epw
0,south_america_wmo_region_3,BRA,RS,BRA_RS_Vacaria.869660_INMET.epw
0,south_america_wmo_region_3,BRA,Recife-Guararapes,BRA_Recife-Guararapes.828990_SWERA.epw
0,south_america_wmo_region_3,BRA,Recife,BRA_Recife.828990_IWEC.epw
0,south_america_wmo_region_3,BRA,Rio.de.Janeiro-Santos.Dumont,BRA_Rio.de.Janeiro-Santos.Dumont.837550_SWERA.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Ararangua.869710_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Cacador.869430_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Curitibanos.AP.869560_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Dionisio.Cerqueira.869360_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Florianopolis-Luz.AP.838990_TRY.1963.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Florianopolis.838970_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Indaial.838720_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Itapoa.869470_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Ituporanga.869570_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Major.Vieira.869420_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Novo.Horizonte.869380_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Rio.Negrinho.869450_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Santa.Marta.839250_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Sao.Joaquim.869690_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Sao.Miguel.do.Oeste.AP.869370_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Urubici.869680_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Urussanga.869700_INMET.epw
0,south_america_wmo_region_3,BRA,SC,BRA_SC_Xanxere.869400_INMET.epw
0,south_america_wmo_region_3,BRA,SE,BRA_SE_Aracaju.866160_INMET.epw
0,south_america_wmo_region_3,BRA,SE,BRA_SE_Brejo.Grande.866180_INMET.epw
0,south_america_wmo_region_3,BRA,SE,BRA_SE_Carira.866150_INMET.epw
0,south_america_wmo_region_3,BRA,SE,BRA_SE_Itabaianinha.866380_INMET.epw
0,south_america_wmo_region_3,BRA,SE,BRA_SE_Poco.Verde.866140_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Ariranha.868410_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Avare.869040_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Bauru.837220_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Campinas.837210_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Campos.do.Jordao.868720_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Casa.Branca.868440_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Franca.868180_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Ibitinga.868430_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Iguape.869230_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Itapeva.837740_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Itapira.868690_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Ituverava.868170_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Jales.868140_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Jose.Bonifacio.868390_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Lins.868400_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Ourinhos.868660_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Piracicaba.868680_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Presidente.Prudente.837160_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Rancharia.868640_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Sao.Carlos.868450_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Sao.Luis.do.Paraitinga.869120_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Sao.Paulo-Congonhas.AP.837800_TRY.1954.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Sao.Paulo.837810_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Sorocaba.838510_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Taubate.869110_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Valparaiso.868380_INMET.epw
0,south_america_wmo_region_3,BRA,SP,BRA_SP_Votuporanga.868150_INMET.epw
0,south_america_wmo_region_3,BRA,Salvador,BRA_Salvador.832290_SWERA.epw
0,south_america_wmo_region_3,BRA,Santa.Maria,BRA_Santa.Maria.839360_SWERA.epw
0,south_america_wmo_region_3,BRA,Sao.Paulo-Congonhas,BRA_Sao.Paulo-Congonhas.837800_SWERA.epw
0,south_america_wmo_region_3,BRA,Sao.Paulo,BRA_Sao.Paulo.837800_IWEC.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Araguaina.819000_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Araguatins.818210_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Dianopolis.866320_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Formoso.do.Araguaia.866290_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Gurupi.866300_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Palmas.866070_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Parana.866500_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Pedro.Afonso.819410_INMET.epw
0,south_america_wmo_region_3,BRA,TO,BRA_TO_Peixe.866490_INMET.epw
0,south_america_wmo_region_3,CHL,Antofagasta,CHL_Antofagasta.854420_IWEC.epw
0,south_america_wmo_region_3,CHL,Concepcion,CHL_Concepcion.856820_IWEC.epw
0,south_america_wmo_region_3,CHL,Easter.Island,CHL_Easter.Island.854690_IWEC.epw
0,south_america_wmo_region_3,CHL,Punta.Arenas,CHL_Punta.Arenas.859340_IWEC.epw
0,south_america_wmo_region_3,CHL,Santiago,CHL_Santiago.855740_IWEC.epw
0,south_america_wmo_region_3,COL,Bogota,COL_Bogota.802220_IWEC.epw
0,south_america_wmo_region_3,ECU,Quito,ECU_Quito.840710_IWEC.epw
0,south_america_wmo_region_3,PER,Arequipa,PER_Arequipa.847520_IWEC.epw
0,south_america_wmo_region_3,PER,Cuzco,PER_Cuzco.846860_IWEC.epw
0,south_america_wmo_region_3,PER,Lima,PER_Lima.846280_IWEC.epw
0,south_america_wmo_region_3,PRY,Asuncion,PRY_Asuncion.862180_IWEC.epw
0,south_america_wmo_region_3,URY,Montevideo,URY_Montevideo.865800_IWEC.epw
0,south_america_wmo_region_3,VEN,Caracas,VEN_Caracas.804150_IWEC.epw
0,north_and_central_america_wmo_region_4,BLZ,Belize,BLZ_Belize.785830_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Bahia.Honda,CUB_Bahia.Honda.783180_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Camaguey,CUB_Camaguey.783550_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Casa.Blanca,CUB_Casa.Blanca.783250_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Cienfuegos,CUB_Cienfuegos.783440_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Guantanamo.Bay.NAS,CUB_Guantanamo.Bay.NAS.783670_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Guantanamo.Bay.NAS,CUB_Guantanamo.Bay.NAS.783670_TMY.epw
0,north_and_central_america_wmo_region_4,CUB,Havana-Jose.Marti,CUB_Havana-Jose.Marti.782240_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Havana,CUB_Havana.782240_IWEC.epw
0,north_and_central_america_wmo_region_4,CUB,La.Bajada,CUB_La.Bajada.783110_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,La.Fe,CUB_La.Fe.783210_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Paso.Real.de.San.Diego,CUB_Paso.Real.de.San.Diego.783170_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Pinar.del.Rio,CUB_Pinar.del.Rio.783150_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Playa.Giron,CUB_Playa.Giron.783330_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Puerto.Padre,CUB_Puerto.Padre.783580_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Punta.de.Maisi,CUB_Punta.de.Maisi.783690_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Sancti.Spiritus,CUB_Sancti.Spiritus.783490_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Santiago.de.Cuba,CUB_Santiago.de.Cuba.782640_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Saua.la.Grande,CUB_Saua.la.Grande.783380_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Union.de.Reyes,CUB_Union.de.Reyes.783270_SWERA.epw
0,north_and_central_america_wmo_region_4,CUB,Varadero,CUB_Varadero.782290_SWERA.epw
0,north_and_central_america_wmo_region_4,GTM,Flores,GTM_Flores.786150_SWERA.epw
0,north_and_central_america_wmo_region_4,GTM,Guatemala-La.Aurora,GTM_Guatemala-La.Aurora.786410_SWERA.epw
0,north_and_central_america_wmo_region_4,GTM,Huehuetenango,GTM_Huehuetenango.786270_SWERA.epw
0,north_and_central_america_wmo_region_4,GTM,Puerto.Barrios,GTM_Puerto.Barrios.786370_SWERA.epw
0,north_and_central_america_wmo_region_4,GTM,San.Jose,GTM_San.Jose.786470_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Amapala,HND_Amapala.787000_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Catacamas,HND_Catacamas.787140_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Choluteca,HND_Choluteca.787240_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,La.Ceiba-Goloson,HND_La.Ceiba-Goloson.787050_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,La.Mesa-San.Pedro.Sula,HND_La.Mesa-San.Pedro.Sula.787080_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Puerto.Lempira,HND_Puerto.Lempira.787110_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Santa.Rosa.de.Copan,HND_Santa.Rosa.de.Copan.787170_SWERA.epw
0,north_and_central_america_wmo_region_4,HND,Tela,HND_Tela.787060_SWERA.epw
0,north_and_central_america_wmo_region_4,MEX,Acapulco,MEX_Acapulco.768056_IWEC.epw
0,north_and_central_america_wmo_region_4,MEX,Mexico.City,MEX_Mexico.City.766790_IWEC.epw
0,north_and_central_america_wmo_region_4,MEX,Veracruz,MEX_Veracruz.766910_IWEC.epw
0,north_and_central_america_wmo_region_4,MTQ,Fort-de-France,MTQ_Fort-de-France.789250_IWEC.epw
0,north_and_central_america_wmo_region_4,NIC,Chinandega,NIC_Chinandega.787390_SWERA.epw
0,north_and_central_america_wmo_region_4,NIC,Managua-Augusto.CES,NIC_Managua-Augusto.CES.787410_SWERA.epw
0,north_and_central_america_wmo_region_4,NIC,Rivas,NIC_Rivas.787330_SWERA.epw
0,north_and_central_america_wmo_region_4,PRI,Aguadilla-Borinquen.AP,PRI_Aguadilla-Borinquen.AP.785140_TMY3.epw
0,north_and_central_america_wmo_region_4,PRI,Mayaguez-Eugenio.Maria.de.Hostos.AP,PRI_Mayaguez-Eugenio.Maria.de.Hostos.AP.785145_TMY3.epw
0,north_and_central_america_wmo_region_4,PRI,Mercedita.AP,PRI_Mercedita.AP.785203_TMY3.epw
0,north_and_central_america_wmo_region_4,PRI,Roosevelt.Roads.NAS,PRI_Roosevelt.Roads.NAS.785350_TMY3.epw
0,north_and_central_america_wmo_region_4,PRI,San.Juan-Luis.Munoz.Marin.Intl.AP,PRI_San.Juan-Luis.Munoz.Marin.Intl.AP.785263_TMY3.epw
0,north_and_central_america_wmo_region_4,PRI,San.Juan,PRI_San.Juan.785260_TMY2.epw
0,north_and_central_america_wmo_region_4,PRI,San.Juan.Intl.AP,PRI_San.Juan.Intl.AP.785260_TMY3.epw
0,north_and_central_america_wmo_region_4,SLV,Acajutla,SLV_Acajutla.786500_SWERA.epw
0,north_and_central_america_wmo_region_4,SLV,San.Salvador-Ilopango,SLV_San.Salvador-Ilopango.786630_SWERA.epw
0,north_and_central_america_wmo_region_4,VIR,Charlotte.Amalie-Harry.S.Truman.AP,VIR_Charlotte.Amalie-Harry.S.Truman.AP.785430_TMY3.epw
0,southwest_pacific_wmo_region_5,AUS,ACT.Canberra,AUS_ACT.Canberra.949260_IWEC.epw
0,southwest_pacific_wmo_region_5,AUS,ACT.Canberra.Airport,AUS_ACT.Canberra.Airport.949260_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Armidale.Airport,AUS_NSW.Armidale.Airport.957730_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Cabramurra,AUS_NSW.Cabramurra.959160_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Cobar,AUS_NSW.Cobar.947110_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Coffs.Harbour,AUS_NSW.Coffs.Harbour.947910_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Dubbo.Airport,AUS_NSW.Dubbo.Airport.957190_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Mascot-Sydney.Airport,AUS_NSW.Mascot-Sydney.Airport.947670_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Moree.Aero,AUS_NSW.Moree.Aero.955270_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Nowra.RAN.Air.Station,AUS_NSW.Nowra.RAN.Air.Station.947500_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Orange.Airport,AUS_NSW.Orange.Airport.957260_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Richmond.RAAF,AUS_NSW.Richmond.RAAF.957530_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Sydney,AUS_NSW.Sydney.947670_IWEC.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Sydney,AUS_NSW.Sydney.947680_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Thredbo.Village,AUS_NSW.Thredbo.Village.959080_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Wagga.Wagga,AUS_NSW.Wagga.Wagga.949100_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NSW.Williamtown.RAAF,AUS_NSW.Williamtown.RAAF.947760_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NT.Alice.Springs.Airport,AUS_NT.Alice.Springs.Airport.943260_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NT.Darwin,AUS_NT.Darwin.941200_IWEC.epw
0,southwest_pacific_wmo_region_5,AUS,NT.Darwin.Airport,AUS_NT.Darwin.Airport.941200_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,NT.Tennant.Creek,AUS_NT.Tennant.Creek.942380_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Amberley,AUS_QLD.Amberley.945680_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Brisbane,AUS_QLD.Brisbane.945780_IWEC.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Brisbane,AUS_QLD.Brisbane.94578_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Cairns.Aero,AUS_QLD.Cairns.Aero.948270_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Charleville.Aero,AUS_QLD.Charleville.Aero.945100_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Gladstone.Airport,AUS_QLD.Gladstone.Airport.943810_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Longreach.Aero,AUS_QLD.Longreach.Aero.943460_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Mackay,AUS_QLD.Mackay.943670_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Mount.Isa.Aero,AUS_QLD.Mount.Isa.Aero.943320_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Oakey.Aero,AUS_QLD.Oakey.Aero.945520_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Rockhampton.Aero,AUS_QLD.Rockhampton.Aero.943740_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Townsville.Aero,AUS_QLD.Townsville.Aero.942940_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Weipa.Aero,AUS_QLD.Weipa.Aero.941700_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,QLD.Willis.Island,AUS_QLD.Willis.Island.942990_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Adelaide-Kent.Town,AUS_SA.Adelaide-Kent.Town.946750_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Adelaide,AUS_SA.Adelaide.946720_IWEC.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Ceduna,AUS_SA.Ceduna.946530_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Mount.Gambier.Aero,AUS_SA.Mount.Gambier.Aero.948210_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Mt.Lofty,AUS_SA.Mt.Lofty.946780_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Oodnadatta.Airport,AUS_SA.Oodnadatta.Airport.944760_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,SA.Woomera.Aerodrome,AUS_SA.Woomera.Aerodrome.946590_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,TAS.Hobart-Ellerslie.Road,AUS_TAS.Hobart-Ellerslie.Road.949700_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,TAS.Launceston-Ti.Tree.Bend,AUS_TAS.Launceston-Ti.Tree.Bend.949690_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,TAS.Launceston.Airport,AUS_TAS.Launceston.Airport.949680_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,TAS.Low.Head,AUS_TAS.Low.Head.959640_RMY.epw
0,southwest_pacific_wmo_region_5,AUS,VIC.Ballarat.Aerodrome,AUS_VIC.Ballarat.Aerodrome.948520_RMY.epw
